id,date,tempreture,aqi,percentage_of_sick_students,preventable_percentage,location_lat,location_long,heat_wave,monsoon,flu/cold,fever,humidity,sunrise,sunset,preventable_percentage_z,location_cluster,heat_wave_bc,monsoon_sqrt
393,70,37,4.442651256490317,13,68,31.220367,121.424624,18,3,43,26,36,6,19,-0.9904655341310205,0,9.529394584500919,1.7320508075688772
394,242,34,4.394449154672439,40,73,-8.0397618,111.9000827,35,10,52,51,33,6,19,-0.5771515906612239,0,15.574706451534722,3.1622776601683795
395,119,30,4.605170185988092,9,99,56.0184306,87.8550409,17,3,53,38,41,6,19,1.5720809153817183,0,9.129357331720756,1.7320508075688772
396,187,41,3.58351893845611,23,96,40.5077508,-7.9582238,18,6,45,57,60,6,19,1.3240925492998403,1,9.529394584500919,2.449489742783178
397,277,34,4.442651256490317,49,65,-7.0401751,107.7132895,42,4,54,26,35,6,19,-1.2384539002128985,0,17.78253107351021,2.0
398,282,34,4.248495242049359,32,90,48.23821,23.5457018,21,8,63,60,35,6,19,0.8281158171360845,1,10.691807028772985,2.8284271247461903
399,87,31,4.330733340286331,26,78,13.487968,-15.2648301,45,5,69,40,47,6,19,-0.1638376471914273,1,18.69355930178747,2.23606797749979
400,262,33,4.1588830833596715,40,62,-7.9454654,113.0845936,18,0,60,39,31,6,19,-1.4864422662947763,0,9.529394584500919,0.0
401,15,38,3.5263605246161616,39,82,45.7705013,15.9679074,37,4,50,54,54,6,19,0.16681350758440996,1,16.21828270875482,2.0
402,217,33,4.3694478524670215,39,73,38.9079399,-77.0717165,47,6,40,30,49,6,19,-0.5771515906612239,2,19.290547729108717,2.449489742783178
403,82,37,4.356708826689592,38,71,55.7393377,37.6642542,36,0,44,25,52,6,19,-0.7424771680491425,1,15.897860290765086,0.0
404,198,44,4.465908118654584,17,92,19.9093383,-102.1618424,40,10,57,29,50,6,19,0.9934413945240032,2,17.164074926500913,3.1622776601683795
405,122,48,4.219507705176107,37,67,1.001167,-77.448926,16,5,48,31,43,6,19,-1.0731283228249797,2,8.722275669951042,2.23606797749979
406,233,40,4.532599493153256,33,79,-29.501873,-51.9640632,19,4,65,42,36,6,19,-0.08117485849746799,2,9.922871064854407,2.0
407,120,38,4.2626798770413155,48,87,39.726929,116.341395,8,7,52,45,47,6,19,0.5801274510542065,0,5.123025951137185,2.6457513110645907
408,82,36,3.4965075614664802,34,84,48.7700185,2.3508225,39,0,57,49,50,6,19,0.3321390849723286,1,16.851304055567244,0.0
409,156,39,4.543294782270004,26,93,44.9794968,19.6209662,13,0,41,53,41,6,19,1.0761041832179625,1,7.452841865452279,0.0
410,217,31,4.23410650459726,36,66,-7.3356583,109.0798332,14,8,65,30,49,6,19,-1.155791111518939,0,7.884697880169708,2.8284271247461903
411,52,31,3.58351893845611,14,61,8.6427567,124.770152,38,8,59,36,52,6,19,-1.5691050549887358,0,16.53606778957644,2.8284271247461903
412,15,41,4.454347296253507,6,66,4.2904513,9.4144962,27,2,40,32,43,6,19,-1.155791111518939,1,12.877543771174011,1.4142135623730951
413,124,48,4.219507705176107,11,78,2.9716241,45.5334515,10,2,59,22,59,6,19,-0.1638376471914273,1,6.094221015286683,1.4142135623730951
414,171,39,4.31748811353631,9,68,1.3566345,172.9299068,14,6,61,27,58,6,19,-0.9904655341310205,0,7.884697880169708,2.449489742783178
415,99,39,4.382026634673881,37,98,32.341673,36.2020028,16,8,57,26,60,6,19,1.489418126687759,1,8.722275669951042,2.8284271247461903
416,106,34,4.304065093204169,50,98,-6.1519535,106.4302811,38,7,59,63,39,6,19,1.489418126687759,0,16.53606778957644,2.6457513110645907
417,80,47,4.477336814478207,33,96,13.6609515,-89.1729807,19,8,49,55,59,6,19,1.3240925492998403,2,9.922871064854407,2.8284271247461903
418,117,42,4.442651256490317,26,68,30.274084,120.15507,14,4,49,54,30,6,19,-0.9904655341310205,0,7.884697880169708,2.0
419,288,42,3.828641396489095,12,73,31.784701,87.236772,10,4,62,70,57,6,19,-0.5771515906612239,0,6.094221015286683,2.0
420,204,48,4.248495242049359,16,72,22.58405,113.093384,25,10,50,68,43,6,19,-0.6598143793551832,0,12.167002215723029,3.1622776601683795
421,177,31,4.442651256490317,26,61,31.325748,113.393516,34,3,46,52,50,6,19,-1.5691050549887358,0,15.248721030788754,1.7320508075688772
422,157,45,3.8501476017100584,25,72,29.841047,112.673519,50,7,57,36,49,6,19,-0.6598143793551832,0,20.171603206266255,2.6457513110645907
423,26,44,4.5217885770490405,17,86,23.199183,113.256439,7,9,63,23,48,6,19,0.4974646623602472,0,4.612233677398492,3.0
424,94,40,4.418840607796598,25,92,13.8536285,-89.4535357,20,9,68,30,55,6,19,0.9934413945240032,2,10.310214820125351,3.0
425,356,44,4.219507705176107,12,95,-10.1774,120.3595,12,7,68,55,35,6,19,1.241429760605881,0,7.011179997662859,2.6457513110645907
426,313,36,3.828641396489095,10,87,7.1170609,-73.1526623,49,9,68,43,45,6,19,0.5801274510542065,2,19.879773276155152,3.0
427,354,32,3.828641396489095,31,77,-6.9965,112.8193,19,8,70,62,60,6,19,-0.24650043588538662,0,9.922871064854407,2.8284271247461903
428,134,40,3.9889840465642745,12,70,8.4846735,123.8022922,15,0,68,69,57,6,19,-0.8251399567431018,0,8.30759941426414,0.0
429,274,35,4.477336814478207,32,60,64.00189,44.44513,16,4,56,44,49,6,19,-1.651767843682695,1,8.722275669951042,2.0
430,146,49,3.8066624897703196,48,73,-22.2275469,-48.7379527,29,10,44,51,33,6,19,-0.5771515906612239,2,13.572309760286947,3.1622776601683795
431,338,35,4.2626798770413155,17,75,-27.4955748,-48.6553685,34,10,70,21,49,6,19,-0.41182601327330526,2,15.248721030788754,3.1622776601683795
432,129,35,4.499809670330265,37,65,32.3630585,-90.1475822,4,10,69,63,38,6,19,-1.2384539002128985,2,2.9393391503995496,3.1622776601683795
433,345,46,4.060443010546419,34,99,31.926481,35.236911,46,1,69,22,56,6,19,1.5720809153817183,1,18.993050770330633,1.0
434,163,43,4.584967478670572,28,100,40.02219,98.99644,37,0,65,28,35,6,19,1.6547437040756776,0,16.21828270875482,0.0
435,261,46,4.204692619390966,42,88,60.7905791,24.9298029,31,2,65,43,34,6,19,0.6627902397481659,1,14.252669863236411,1.4142135623730951
436,242,37,4.304065093204169,36,83,46.8615704,9.5262115,42,6,41,39,51,6,19,0.24947629627836926,1,17.78253107351021,2.449489742783178
437,352,39,4.1588830833596715,28,69,27.5550535,109.9997446,32,2,49,40,42,6,19,-0.9078027454370612,0,14.587820879675423,1.4142135623730951
438,138,49,3.6109179126442243,36,77,33.8297993,46.3073161,26,9,43,53,48,6,19,-0.24650043588538662,1,12.524339503728616,3.0
439,102,32,4.143134726391533,27,60,14.631218,121.0628238,41,0,47,36,41,6,19,-1.651767843682695,0,17.47445913060683,0.0
440,195,31,4.174387269895637,50,87,56.1085807,44.4955531,37,1,66,59,56,6,19,0.5801274510542065,1,16.21828270875482,1.0
441,59,41,3.784189633918261,20,74,43.3216087,-8.434873,4,0,45,37,56,6,19,-0.4944888019672646,1,2.9393391503995496,0.0
442,319,45,4.304065093204169,25,68,-30.031249,29.8439109,36,5,47,60,56,6,19,-0.9904655341310205,1,15.897860290765086,2.23606797749979
443,337,47,4.5217885770490405,14,61,34.2904302,113.3823545,21,7,40,40,53,6,19,-1.5691050549887358,0,10.691807028772985,2.6457513110645907
444,359,30,3.5553480614894135,37,68,-5.4736254,104.6471221,35,10,46,45,32,6,19,-0.9904655341310205,0,15.574706451534722,3.1622776601683795
445,104,49,3.6375861597263857,11,79,-3.983424,119.8612703,29,2,57,57,45,6,19,-0.08117485849746799,0,13.572309760286947,1.4142135623730951
446,273,36,4.532599493153256,9,80,36.625656,114.538961,25,7,59,30,54,6,19,0.001487930196491324,0,12.167002215723029,2.6457513110645907
447,154,36,4.127134385045092,22,91,-33.7309374,-70.7423218,45,0,64,50,40,6,19,0.9107786058300438,2,18.69355930178747,0.0
448,231,30,4.418840607796598,41,86,51.630114,5.5807167,48,7,57,37,43,6,19,0.4974646623602472,1,19.5861046085103,2.6457513110645907
449,36,45,3.9512437185814275,5,98,-28.8241753,17.256296,33,6,43,20,44,6,19,1.489418126687759,1,14.919797213847637,2.449489742783178
450,80,36,3.784189633918261,11,98,30.0413257,31.2046714,10,2,70,43,39,6,19,1.489418126687759,1,6.094221015286683,1.4142135623730951
451,57,47,4.418840607796598,8,77,41.7730238,123.3561121,10,0,44,22,38,6,19,-0.24650043588538662,0,6.094221015286683,0.0
452,66,32,4.584967478670572,30,89,37.87059,112.548879,36,5,61,65,36,6,19,0.7454530284421251,0,15.897860290765086,2.23606797749979
453,139,46,4.418840607796598,39,60,38.8066531,-9.3199202,37,7,53,55,60,6,19,-1.651767843682695,1,16.21828270875482,2.6457513110645907
454,358,45,3.713572066704308,18,89,-21.9953615,-42.9146039,33,4,58,53,35,6,19,0.7454530284421251,2,14.919797213847637,2.0
455,239,46,4.394449154672439,13,60,-8.403309,112.673499,23,7,68,61,33,6,19,-1.651767843682695,0,11.439067983366906,2.6457513110645907
456,168,44,4.5217885770490405,48,75,43.9763746,4.9052738,2,7,58,66,56,6,19,-0.41182601327330526,1,1.6395347627559027,2.6457513110645907
457,155,46,4.543294782270004,45,63,56.6182449,25.725792,8,1,61,46,34,6,19,-1.403779477600817,1,5.123025951137185,1.0
458,207,40,4.477336814478207,29,71,-6.5096059,108.4543113,0,2,42,26,56,6,19,-0.7424771680491425,0,0.0,1.4142135623730951
459,256,34,3.9889840465642745,10,100,37.2425649,111.8568586,15,7,67,68,54,6,19,1.6547437040756776,0,8.30759941426414,2.6457513110645907
460,150,38,3.8066624897703196,27,68,43.952499,4.804022,8,6,59,65,56,6,19,-0.9904655341310205,1,5.123025951137185,2.449489742783178
461,80,38,4.465908118654584,5,93,14.097615,122.956811,39,5,57,33,32,6,19,1.0761041832179625,0,16.851304055567244,2.23606797749979
462,75,35,3.784189633918261,37,67,-34.007765,24.7371099,25,4,57,20,51,6,19,-1.0731283228249797,1,12.167002215723029,2.0
463,63,34,3.9889840465642745,17,98,-8.2994,123.2655,10,6,64,21,40,6,19,1.489418126687759,0,6.094221015286683,2.449489742783178
464,344,46,3.9512437185814275,21,76,21.660935,109.207335,11,10,45,56,43,6,19,-0.32916322457934594,0,6.558707105368467,3.1622776601683795
465,42,34,4.394449154672439,22,86,38.093189,114.478864,28,9,46,64,34,6,19,0.4974646623602472,0,13.226807977745981,3.0
466,14,40,4.532599493153256,10,94,23.027797,114.950182,19,8,40,22,46,6,19,1.1587669719119218,0,9.922871064854407,2.8284271247461903
467,200,39,4.174387269895637,50,94,11.0918578,122.0473054,36,2,69,55,57,6,19,1.1587669719119218,0,15.897860290765086,1.4142135623730951
468,296,31,4.110873864173311,46,80,-34.6161437,-58.5238406,0,4,59,68,36,6,19,0.001487930196491324,2,0.0,2.0
469,98,35,3.5553480614894135,41,91,50.5602298,14.166977,39,7,57,22,54,6,19,0.9107786058300438,1,16.851304055567244,2.6457513110645907
470,63,42,4.532599493153256,45,91,38.487193,106.230908,3,6,69,33,52,6,19,0.9107786058300438,0,2.315250311699059,2.449489742783178
471,186,33,4.204692619390966,12,88,45.4560254,9.1257661,18,8,68,65,50,6,19,0.6627902397481659,1,9.529394584500919,2.8284271247461903
472,22,50,4.330733340286331,27,66,-6.2306088,-77.9554253,15,9,51,24,39,6,19,-1.155791111518939,2,8.30759941426414,3.0
473,109,43,3.828641396489095,44,64,15.4728312,104.071515,16,4,67,30,35,6,19,-1.3211166889068577,0,8.722275669951042,2.0
474,283,35,3.4657359027997265,49,64,44.351935,-87.8445954,1,1,59,50,44,6,19,-1.3211166889068577,2,0.8874802456229912,1.0
475,151,38,3.7376696182833684,47,66,-20.4438418,-44.7653198,42,10,51,61,60,6,19,-1.155791111518939,2,17.78253107351021,3.1622776601683795
476,121,47,3.6888794541139363,49,69,57.7947889,13.4205162,35,8,62,67,47,6,19,-0.9078027454370612,1,15.574706451534722,2.8284271247461903
477,321,33,4.532599493153256,42,73,15.5356992,120.5285998,5,6,64,34,59,6,19,-0.5771515906612239,0,3.5251487099061154,2.449489742783178
478,135,36,3.6888794541139363,26,87,-14.98306,-73.841164,9,7,66,64,49,6,19,0.5801274510542065,2,5.616262067735494,2.6457513110645907
479,11,35,4.02535169073515,32,65,45.333333,96.65,15,4,46,59,51,6,19,-1.2384539002128985,0,8.30759941426414,2.0
480,162,39,3.4657359027997265,26,60,-0.819175,120.167297,39,9,49,69,34,6,19,-1.651767843682695,0,16.851304055567244,3.0
481,91,33,4.59511985013459,9,91,43.4945737,5.8978018,25,8,52,35,52,6,19,0.9107786058300438,1,12.167002215723029,2.8284271247461903
482,182,49,4.584967478670572,20,62,30.6545969,48.6539268,43,7,57,65,42,6,19,-1.4864422662947763,1,18.088361170277,2.6457513110645907
483,11,38,4.304065093204169,5,82,38.707638,-9.197834,29,4,47,24,47,6,19,0.16681350758440996,1,13.572309760286947,2.0
484,348,33,4.110873864173311,47,62,1.4190683,103.652859,9,9,54,56,45,6,19,-1.4864422662947763,0,5.616262067735494,3.0
485,324,37,4.248495242049359,45,75,6.6242047,-72.7924612,16,9,68,45,51,6,19,-0.41182601327330526,2,8.722275669951042,3.0
486,20,33,4.442651256490317,15,100,22.529403,103.93935,14,4,57,62,39,6,19,1.6547437040756776,0,7.884697880169708,2.0
487,193,34,3.7612001156935624,40,76,24.781681,118.552365,23,8,57,26,50,6,19,-0.32916322457934594,0,11.439067983366906,2.8284271247461903
488,136,42,4.59511985013459,7,85,14.9817467,-87.8893383,1,8,53,65,37,6,19,0.4148018736662879,2,0.8874802456229912,2.8284271247461903
489,317,42,3.6635616461296463,42,93,44.0527811,6.1717148,39,3,57,57,32,6,19,1.0761041832179625,1,16.851304055567244,1.7320508075688772
490,132,46,3.9889840465642745,14,77,53.5511779,9.9641759,46,2,68,61,51,6,19,-0.24650043588538662,1,18.993050770330633,1.4142135623730951
491,301,39,3.5263605246161616,25,74,50.1267742,15.1782064,38,6,51,33,55,6,19,-0.4944888019672646,1,16.53606778957644,2.449489742783178
492,145,33,4.31748811353631,24,89,46.5919484,13.9234172,2,1,50,54,51,6,19,0.7454530284421251,1,1.6395347627559027,1.0
493,63,33,4.31748811353631,28,83,38.006148,23.7836954,14,9,52,53,35,6,19,0.24947629627836926,1,7.884697880169708,3.0
494,336,33,4.204692619390966,25,91,10.729632,124.795761,16,4,51,30,53,6,19,0.9107786058300438,0,8.722275669951042,2.0
495,46,34,3.9889840465642745,36,61,15.9535593,121.1098151,34,6,68,66,36,6,19,-1.5691050549887358,0,15.248721030788754,2.449489742783178
496,269,30,4.189654742026425,10,81,1.424768,103.6487041,18,10,64,45,32,6,19,0.08415071889045064,0,9.529394584500919,3.1622776601683795
497,196,32,3.5263605246161616,21,84,45.697904,0.964671,42,5,50,61,57,6,19,0.3321390849723286,1,17.78253107351021,2.23606797749979
498,95,45,4.51085950651685,21,93,1.4081109,-77.391527,33,9,69,57,30,6,19,1.0761041832179625,2,14.919797213847637,3.0
499,240,35,4.127134385045092,37,65,7.38153,-73.919121,28,4,54,61,53,6,19,-1.2384539002128985,2,13.226807977745981,2.0
500,165,34,4.174387269895637,34,78,36.4343708,25.3447274,10,0,57,44,56,6,19,-0.1638376471914273,1,6.094221015286683,0.0
501,296,36,4.2626798770413155,29,61,41.6338439,25.3777119,23,10,46,42,46,6,19,-1.5691050549887358,1,11.439067983366906,3.1622776601683795
502,38,41,4.04305126783455,10,71,50.0398933,19.7289065,0,6,54,38,56,6,19,-0.7424771680491425,1,0.0,2.449489742783178
503,341,48,4.2626798770413155,13,93,51.6455857,39.2435026,50,6,54,50,42,6,19,1.0761041832179625,1,20.171603206266255,2.449489742783178
504,308,30,3.5263605246161616,22,99,-6.3870559,-77.5461785,33,5,51,69,38,6,19,1.5720809153817183,2,14.919797213847637,2.23606797749979
505,261,42,4.07753744390572,8,76,49.4817883,18.0449791,36,4,70,41,31,6,19,-0.32916322457934594,1,15.897860290765086,2.0
506,168,44,3.8066624897703196,21,92,23.7321074,-103.9832684,44,6,67,33,52,6,19,0.9934413945240032,2,18.392016145005794,2.449489742783178
507,30,35,4.532599493153256,32,99,3.2572094,-77.2864879,49,5,50,70,38,6,19,1.5720809153817183,2,19.879773276155152,2.23606797749979
508,19,33,3.6109179126442243,39,83,13.6132538,100.8282161,5,7,69,67,39,6,19,0.24947629627836926,0,3.5251487099061154,2.6457513110645907
509,151,45,3.5553480614894135,31,67,-9.5994215,119.3221307,31,9,62,27,58,6,19,-1.0731283228249797,0,14.252669863236411,3.0
510,76,37,4.290459441148391,11,89,55.8634461,13.6916707,18,3,48,22,41,6,19,0.7454530284421251,1,9.529394584500919,1.7320508075688772
511,8,48,4.382026634673881,45,74,-6.2360264,106.3198908,31,9,46,67,43,6,19,-0.4944888019672646,0,14.252669863236411,3.0
512,57,31,4.59511985013459,43,88,8.9721547,37.8618422,0,10,48,24,40,6,19,0.6627902397481659,1,0.0,3.1622776601683795
513,237,35,4.532599493153256,25,63,31.938731,113.165197,13,3,43,70,48,6,19,-1.403779477600817,0,7.452841865452279,1.7320508075688772
514,258,47,4.51085950651685,26,83,16.289185,119.90559,35,4,42,67,32,6,19,0.24947629627836926,0,15.574706451534722,2.0
515,321,39,3.6109179126442243,5,70,9.2214675,122.8845373,46,0,52,62,48,6,19,-0.8251399567431018,0,18.993050770330633,0.0
516,332,48,4.406719247264253,38,99,-13.0719408,-39.5099186,42,8,54,53,54,6,19,1.5720809153817183,2,17.78253107351021,2.8284271247461903
517,106,46,3.6109179126442243,13,64,48.3688297,14.4310149,26,8,49,23,34,6,19,-1.3211166889068577,1,12.524339503728616,2.8284271247461903
518,211,35,4.418840607796598,50,86,12.5797,123.6688,13,10,57,51,60,6,19,0.4974646623602472,0,7.452841865452279,3.1622776601683795
519,271,48,3.8712010109078907,29,95,0.6812449,34.4212109,50,9,51,33,53,6,19,1.241429760605881,1,20.171603206266255,3.0
520,363,44,4.143134726391533,14,75,64.1775401,25.9658805,32,5,49,69,30,6,19,-0.41182601327330526,1,14.587820879675423,2.23606797749979
521,170,41,3.7376696182833684,38,72,40.788434,114.894189,8,9,60,49,51,6,19,-0.6598143793551832,0,5.123025951137185,3.0
522,38,50,4.189654742026425,16,86,41.6429311,-8.1464077,12,8,45,32,37,6,19,0.4974646623602472,1,7.011179997662859,2.8284271247461903
523,177,34,4.143134726391533,19,90,51.12,40.28889,12,1,41,21,44,6,19,0.8281158171360845,1,7.011179997662859,1.0
524,221,44,4.007333185232471,9,62,32.699635,35.303546,5,4,68,56,60,6,19,-1.4864422662947763,1,3.5251487099061154,2.0
525,113,43,4.564348191467836,41,62,26.053583,117.870803,32,0,53,27,58,6,19,-1.4864422662947763,0,14.587820879675423,0.0
526,278,34,4.276666119016055,34,96,42.4947806,-90.7164246,31,4,63,48,40,6,19,1.3240925492998403,2,14.252669863236411,2.0
527,3,46,3.9512437185814275,17,100,-6.9987,112.5755,31,9,41,57,53,6,19,1.6547437040756776,0,14.252669863236411,3.0
528,128,34,4.189654742026425,26,100,21.912701,111.902604,10,4,66,43,42,6,19,1.6547437040756776,0,6.094221015286683,2.0
529,225,34,3.9512437185814275,31,90,53.2252531,33.7298819,33,10,52,22,51,6,19,0.8281158171360845,1,14.919797213847637,3.1622776601683795
530,68,50,4.382026634673881,34,68,-23.5441298,-46.3660676,43,6,57,60,56,6,19,-0.9904655341310205,2,18.088361170277,2.449489742783178
531,229,48,3.784189633918261,5,92,16.3258256,120.7236931,6,2,69,42,55,6,19,0.9934413945240032,0,4.080929332678298,1.4142135623730951
532,172,41,4.127134385045092,11,69,-24.0860329,-46.8640458,6,3,53,45,39,6,19,-0.9078027454370612,2,4.080929332678298,1.7320508075688772
533,359,35,3.4965075614664802,41,62,7.935298,-68.917999,5,8,70,54,46,6,19,-1.4864422662947763,2,3.5251487099061154,2.8284271247461903
534,342,37,4.304065093204169,29,64,56.8408003,42.5992867,24,6,44,47,45,6,19,-1.3211166889068577,1,11.805321657992023,2.449489742783178
535,185,48,4.499809670330265,45,88,29.696195,106.79542,50,10,42,43,30,6,19,0.6627902397481659,0,20.171603206266255,3.1622776601683795
536,303,50,4.248495242049359,16,84,1.36292,173.16226,24,1,69,25,31,6,19,0.3321390849723286,0,11.805321657992023,1.0
537,325,43,4.574710978503383,14,84,44.9844262,15.8238674,15,10,66,31,49,6,19,0.3321390849723286,1,8.30759941426414,3.1622776601683795
538,27,30,3.784189633918261,39,89,19.2814128,-99.5409261,43,3,57,63,42,6,19,0.7454530284421251,2,18.088361170277,1.7320508075688772
539,319,39,4.02535169073515,43,65,7.1061769,125.6424056,15,1,65,69,58,6,19,-1.2384539002128985,0,8.30759941426414,1.0
540,101,38,3.8712010109078907,23,65,55.580853,38.136671,26,7,49,66,37,6,19,-1.2384539002128985,1,12.524339503728616,2.6457513110645907
541,311,34,4.406719247264253,38,91,49.1376432,9.1776059,42,10,66,33,31,6,19,0.9107786058300438,1,17.78253107351021,3.1622776601683795
542,43,42,3.8501476017100584,17,60,39.6756105,-8.9783717,19,1,47,58,44,6,19,-1.651767843682695,1,9.922871064854407,1.0
543,170,34,4.1588830833596715,49,93,60.0203894,41.0711197,35,6,56,41,56,6,19,1.0761041832179625,1,15.574706451534722,2.449489742783178
544,202,38,4.59511985013459,38,89,-7.1532,114.3304,28,4,68,46,35,6,19,0.7454530284421251,0,13.226807977745981,2.0
545,117,47,3.6109179126442243,35,96,10.5083266,106.8635004,45,10,48,34,50,6,19,1.3240925492998403,0,18.69355930178747,3.1622776601683795
546,253,33,4.290459441148391,40,81,42.1142239,-84.2494229,7,0,56,29,52,6,19,0.08415071889045064,2,4.612233677398492,0.0
547,95,34,4.406719247264253,30,61,49.4382375,1.0598119,36,3,40,40,57,6,19,-1.5691050549887358,1,15.897860290765086,1.7320508075688772
548,20,39,3.4965075614664802,23,96,35.0107648,69.1625896,39,7,55,61,38,6,19,1.3240925492998403,0,16.851304055567244,2.6457513110645907
549,61,47,4.304065093204169,47,76,51.3035449,117.8793825,9,4,47,40,36,6,19,-0.32916322457934594,0,5.616262067735494,2.0
550,66,43,4.605170185988092,40,98,42.717429,124.038125,25,7,69,20,46,6,19,1.489418126687759,0,12.167002215723029,2.6457513110645907
551,106,37,4.2626798770413155,36,89,10.7540279,106.6633746,2,7,50,32,37,6,19,0.7454530284421251,0,1.6395347627559027,2.6457513110645907
552,119,42,3.7612001156935624,31,70,45.6472323,13.7889869,25,2,48,68,49,6,19,-0.8251399567431018,1,12.167002215723029,1.4142135623730951
553,200,40,4.07753744390572,42,62,31.09656,121.507445,41,3,69,20,50,6,19,-1.4864422662947763,0,17.47445913060683,1.7320508075688772
554,113,46,3.7612001156935624,21,79,19.3852368,-98.9545512,24,9,42,38,37,6,19,-0.08117485849746799,2,11.805321657992023,3.0
555,54,36,4.5217885770490405,26,77,42.8212455,73.8536683,1,9,42,67,41,6,19,-0.24650043588538662,0,0.8874802456229912,3.0
556,253,38,3.8501476017100584,37,77,20.3812787,106.4376425,2,10,70,51,40,6,19,-0.24650043588538662,0,1.6395347627559027,3.1622776601683795
557,50,43,3.4339872044851463,28,89,19.2586779,-99.1075731,5,10,65,50,60,6,19,0.7454530284421251,2,3.5251487099061154,3.1622776601683795
558,284,33,4.007333185232471,28,95,27.8169,99.705419,19,10,55,61,55,6,19,1.241429760605881,0,9.922871064854407,3.1622776601683795
559,35,47,4.382026634673881,34,85,-9.42137,119.89388,25,8,63,26,42,6,19,0.4148018736662879,0,12.167002215723029,2.8284271247461903
560,299,44,3.6888794541139363,43,76,29.4724425,110.5437982,50,9,55,42,35,6,19,-0.32916322457934594,0,20.171603206266255,3.0
561,337,33,4.605170185988092,40,74,-31.6146073,-60.7152064,41,10,44,59,31,6,19,-0.4944888019672646,2,17.47445913060683,3.1622776601683795
562,341,46,4.23410650459726,46,71,-8.1091223,-35.0838562,26,2,43,63,35,6,19,-0.7424771680491425,2,12.524339503728616,1.4142135623730951
563,326,44,4.59511985013459,42,74,24.245418,112.047678,11,0,50,34,50,6,19,-0.4944888019672646,0,6.558707105368467,0.0
564,260,31,4.59511985013459,44,71,31.5572,65.4343,48,7,61,29,45,6,19,-0.7424771680491425,1,19.5861046085103,2.6457513110645907
565,301,48,3.4965075614664802,44,81,-8.4837797,115.279613,23,7,48,60,42,6,19,0.08415071889045064,0,11.439067983366906,2.6457513110645907
566,70,36,4.04305126783455,34,93,44.441584,126.4510829,35,1,70,28,42,6,19,1.0761041832179625,0,15.574706451534722,1.0
567,346,32,4.465908118654584,29,99,-34.5023286,-58.6661711,22,8,65,49,30,6,19,1.5720809153817183,2,11.067989019952833,2.8284271247461903
568,362,41,4.584967478670572,13,84,49.2121445,37.2665006,6,9,44,66,48,6,19,0.3321390849723286,1,4.080929332678298,3.0
569,219,48,4.465908118654584,25,90,-6.6063841,106.7617984,21,1,47,47,54,6,19,0.8281158171360845,0,10.691807028772985,1.0
570,242,37,3.7612001156935624,13,63,15.334879,-15.474739,37,1,68,48,59,6,19,-1.403779477600817,1,16.21828270875482,1.0
571,242,47,4.2626798770413155,6,63,35.6643,101.818401,23,7,52,34,42,6,19,-1.403779477600817,0,11.439067983366906,2.6457513110645907
572,310,31,4.219507705176107,45,97,-29.4072828,-66.8424753,42,0,65,25,52,6,19,1.4067553379937996,2,17.78253107351021,0.0
573,50,34,4.454347296253507,9,62,39.8474574,-8.8886377,24,3,50,63,46,6,19,-1.4864422662947763,1,11.805321657992023,1.7320508075688772
574,296,50,4.406719247264253,31,73,44.3348462,132.5565112,7,1,69,51,39,6,19,-0.5771515906612239,0,4.612233677398492,1.0
575,269,44,4.61512051684126,47,98,48.9446931,91.1606763,15,2,58,69,34,6,19,1.489418126687759,0,8.30759941426414,1.4142135623730951
576,244,30,4.465908118654584,18,100,14.565668,121.0317737,5,1,69,34,45,6,19,1.6547437040756776,0,3.5251487099061154,1.0
577,252,34,3.828641396489095,38,84,44.9844262,15.8238674,2,8,45,52,55,6,19,0.3321390849723286,1,1.6395347627559027,2.8284271247461903
578,320,34,3.8501476017100584,20,93,43.7477413,39.5308638,29,3,53,23,49,6,19,1.0761041832179625,1,13.572309760286947,1.7320508075688772
579,113,34,4.127134385045092,25,64,49.6877737,37.1778581,27,2,56,65,48,6,19,-1.3211166889068577,1,12.877543771174011,1.4142135623730951
580,225,31,4.110873864173311,44,63,10.333833,123.9266643,7,0,43,49,38,6,19,-1.403779477600817,0,4.612233677398492,0.0
581,70,43,4.02535169073515,45,77,38.925875,100.449818,29,5,54,28,58,6,19,-0.24650043588538662,0,13.572309760286947,2.23606797749979
582,247,41,3.6635616461296463,13,89,35.1804745,32.6786008,48,9,68,48,31,6,19,0.7454530284421251,1,19.5861046085103,3.0
583,97,48,4.127134385045092,36,90,29.82,-95.29,2,2,58,44,47,6,19,0.8281158171360845,2,1.6395347627559027,1.4142135623730951
584,166,43,3.9318256327243257,24,72,31.8810103,35.219546,7,2,67,21,52,6,19,-0.6598143793551832,1,4.612233677398492,1.4142135623730951
585,150,43,4.2626798770413155,26,78,-7.7580914,113.563922,35,2,42,48,57,6,19,-0.1638376471914273,0,15.574706451534722,1.4142135623730951
586,172,43,3.713572066704308,12,73,45.697904,0.964671,32,1,53,34,44,6,19,-0.5771515906612239,1,14.587820879675423,1.0
587,167,41,4.290459441148391,31,60,-12.5465375,-38.7110678,27,0,60,68,52,6,19,-1.651767843682695,2,12.877543771174011,0.0
588,29,32,4.290459441148391,22,77,55.7742636,37.5884971,6,3,53,21,44,6,19,-0.24650043588538662,1,4.080929332678298,1.7320508075688772
589,170,41,4.290459441148391,42,76,36.6740953,46.570133,42,10,54,23,51,6,19,-0.32916322457934594,1,17.78253107351021,3.1622776601683795
